    116.1554    116.3623    116.5692    116.776    116.9827    117.1894    117.3959    
    117.6024    117.8088    118.0151    118.2214    118.4275    118.6335    118.8395    
    119.0454    119.2511    119.4568    119.6624    119.8678    120.0732    120.2785    
    120.4836    120.6887    120.8936    121.0984    121.3032    121.5078    121.7123    
    121.9166    122.1209    122.3251    122.5291    122.733    122.9368    123.1404    
    123.344    123.5474    123.7506    123.9538    124.1568    124.3597    124.5624    
    124.7651    124.9675    125.1699    125.3721    125.5741    125.776    125.9778    
    126.1794    126.3809    126.5822    126.7834    126.9844    127.1853    127.386    
    127.5866    127.787    127.9872    128.1873    128.3873    128.587    128.7867    
    128.9861    129.1854    129.3845    129.5834    129.7822    129.9808    130.1792    
    130.3775    130.5756    130.7735    130.9712    131.1688    131.3662    131.5634    
    131.7604    131.9572    132.1539    132.3503    132.5466    132.7427    132.9386    
    133.1343    133.3298    133.5252    133.7203    133.9153    134.11    134.3046    
    134.4989    134.6931    134.887    135.0808    135.2744    135.4677    135.6609    
    135.8538    136.0466    136.2391    136.4314    136.6236    136.8155    137.0072    
    137.1987    137.3899    137.581    137.7719    137.9625    138.1529    138.3431    
    138.5331    138.7229    138.9124    139.1017    139.2908   
  74.83755    75.02719    75.21705    75.40713    75.59743    75.78795    75.97868    
    76.16964    76.36081    76.5522    76.7438    76.93562    77.12764    77.31988    
    77.51233    77.70499    77.89785    78.09093    78.2842    78.47769    78.67138    
    78.86527    79.05937    79.25367    79.44817    79.64286    79.83775    80.03284    
    80.22813    80.42361    80.61929    80.81516    81.01122    81.20747    81.40392    
    81.60054    81.79736    81.99436    82.19154    82.38892    82.58646    82.7842    
    82.98211    83.18021    83.37847    83.57692    83.77554    83.97433    84.1733    
    84.37244    84.57175    84.77122    84.97086    85.17068    85.37065    85.57079    
    85.7711    85.97156    86.17218    86.37296    86.57391    86.775    86.97625    
    87.17765    87.3792    87.58091    87.78276    87.98476    88.18691    88.38921    
    88.59164    88.79422    88.99694    89.1998    89.4028    89.60593    89.8092    
    90.0126    90.21614    90.41981    90.6236    90.82752    91.03157    91.23575    
    91.44004    91.64446    91.84901    92.05367    92.25844    92.46333    92.66834    
    92.87347    93.0787    93.28403    93.48949    93.69505    93.90071    94.10648    
    94.31235    94.51832    94.72439    94.93056    95.13682    95.34318    95.54963    
    95.75617    95.9628    96.16952    96.37633    96.58322    96.79019    96.99725    
    97.20439    97.41161    97.6189    97.82626    98.03371    98.24123    98.44881    
    98.65646    98.86418    99.07197    99.27982    99.48773    99.6957    99.90374    
    100.1118    100.32    100.5282    100.7364    100.9447    101.1531    101.3615    
    101.5699    101.7784    101.9869    102.1955    102.4041    102.6128    102.8214    
    103.0302    103.2389    103.4477    103.6565    103.8653    104.0742    104.2831    
    104.492    104.7009    104.9099    105.1188    105.3278    105.5368    105.7458    
    105.9548    106.1639    106.3729    106.5819    106.791    107    107.209    107.4181    
    107.6271    107.8361    108.0452    108.2542    108.4632    108.6722    108.8812    
    109.0901    109.2991    109.508    109.7169    109.9258    110.1347    110.3435    
    110.5523    110.7611    110.9698    111.1786    111.3872    111.5959    111.8045    
    112.0131    112.2216    112.4301    112.6385    112.8469    113.0553    113.2636    
    113.4718    113.68    113.8882    114.0963    114.3043    114.5123    114.7202    
    114.928    115.1358    115.3435    115.5512    115.7588    115.9663    116.1737    
    116.3811    116.5884    116.7956    117.0027    117.2098    117.4168    117.6237    
    117.8305    118.0372    118.2438    118.4504    118.6568    118.8632    119.0694    
    119.2756    119.4817    119.6877    119.8935    120.0993    120.305    120.5105    
    120.716    120.9213    121.1265    121.3317    121.5367    121.7416    121.9463    
    122.151    122.3555    122.56    122.7643    122.9684    123.1725    123.3764    
    123.5802    123.7839    123.9874    124.1908    124.3941    124.5972    124.8002    
    125.0031    125.2058    125.4084    125.6108    125.8131    126.0152    126.2172    
    126.4191    126.6208    126.8223    127.0238    127.225    127.4261    127.627    
    127.8278    128.0284    128.2289    128.4292    128.6293    128.8293    129.0291    
    129.2288    129.4283    129.6276    129.8267    130.0257    130.2245    130.4231    
    130.6215    130.8198    131.0179    131.2158    131.4135    131.6111    131.8085    
    132.0056    132.2026    132.3995    132.5961    132.7925    132.9888    133.1848    
    133.3807    133.5764    133.7719    133.9671    134.1622    134.3571    134.5518    
    134.7463    134.9406    135.1347    135.3286    135.5223    135.7158    135.9091    
    136.1021    136.295    136.4877    136.6801    136.8724    137.0644    137.2562    
    137.4478    137.6392    137.8304    138.0213    138.2121    138.4026    138.5929    
    138.783    138.9728    139.1624    139.3519   
  74.77663    74.96658    75.15675    75.34715    75.53776    75.7286    75.91965    
    76.11092    76.30241    76.49413    76.68605    76.87819    77.07053    77.2631    
    77.45588    77.64886    77.84206    78.03546    78.22907    78.4229    78.61692    
    78.81115    79.00558    79.20021    79.39505    79.59009    79.78532    79.98075    
    80.17638    80.37221    80.56823    80.76445    80.96085    81.15746    81.35424    
    81.55122    81.74839    81.94574    82.14328    82.341    82.53891    82.737    
    82.93527    83.13372    83.33235    83.53116    83.73014    83.92929    84.12862    
    84.32812    84.5278    84.72765    84.92766    85.12784    85.32818    85.52869    
    85.72936    85.9302    86.1312    86.33235    86.53366    86.73514    86.93676    
    87.13854    87.34048    87.54256    87.74479    87.94717    88.1497    88.35238    
    88.5552    88.75816    88.96127    89.16451    89.3679    89.57142    89.77508    
    89.97887    90.18279    90.38685    90.59103    90.79535    90.99979    91.20436    
    91.40905    91.61387    91.8188    92.02386    92.22903    92.43433    92.63973    
    92.84525    93.05088    93.25663    93.46248    93.66844    93.8745    94.08067    
    94.28695    94.49332    94.6998    94.90637    95.11304    95.3198    95.52666    
    95.73361    95.94065    96.14778    96.355    96.56229    96.76968    96.97715    
    97.1847    97.39233    97.60003    97.80782    98.01567    98.22359    98.43159    
    98.63966    98.8478    99.056    99.26427    99.4726    99.68098    99.88943    
    100.0979    100.3065    100.5151    100.7238    100.9325    101.1413    101.3501    
    101.559    101.7679    101.9768    102.1858    102.3948    102.6039    102.813    
    103.0221    103.2313    103.4405    103.6497    103.859    104.0683    104.2776    
    104.4869    104.6963    104.9056    105.115    105.3244    105.5339    105.7433    
    105.9527    106.1622    106.3716    106.5811    106.7905    107    107.2095    
    107.4189    107.6284    107.8378    108.0473    108.2567    108.4661    108.6756    
    108.885    109.0944    109.3037    109.5131    109.7224    109.9317    110.141    
    110.3503    110.5595    110.7687    110.9779    111.187    111.3961    111.6052    
    111.8142    112.0232    112.2321    112.441    112.6499    112.8587    113.0675    
    113.2762    113.4849    113.6935    113.9021    114.1106    114.319    114.5274    
    114.7357    114.944    115.1522    115.3603    115.5684    115.7764    115.9843    
    116.1922    116.4    116.6077    116.8153    117.0229    117.2303    117.4377    
    117.645    117.8522    118.0593    118.2664    118.4733    118.6802    118.887    
    119.0936    119.3002    119.5067    119.7131    119.9193    120.1255    120.3316    
    120.5375    120.7434    120.9491    121.1547    121.3603    121.5657    121.771    
    121.9761    122.1812    122.3861    122.591    122.7956    123.0002    123.2047    
    123.409    123.6132    123.8172    124.0211    124.2249    124.4286    124.6321    
    124.8355    125.0387    125.2418    125.4448    125.6476    125.8503    126.0528    
    126.2552    126.4574    126.6595    126.8615    127.0632    127.2649    127.4663    
    127.6676    127.8688    128.0698    128.2706    128.4713    128.6718    128.8722    
    129.0723    129.2724    129.4722    129.6719    129.8714    130.0707    130.2699    
    130.4688    130.6676    130.8663    131.0647    131.263    131.4611    131.659    
    131.8567    132.0543    132.2516    132.4488    132.6458    132.8425    133.0391    
    133.2355    133.4318    133.6278    133.8236    134.0192    134.2147    134.4099    
    134.6049    134.7998    134.9944    135.1889    135.3831    135.5771    135.7709    
    135.9645    136.1579    136.3511    136.5441    136.7369    136.9295    137.1218    
    137.3139    137.5059    137.6976    137.8891    138.0804    138.2714    138.4622    
    138.6529    138.8432    139.0334    139.2234    139.4131   
  74.71548    74.90574    75.09623    75.28693    75.47787    75.66902    75.8604    
    76.05199    76.2438    76.43584    76.62808    76.82054    77.01322    77.20612    
    77.39922    77.59253    77.78606    77.9798    78.17374    78.36789    78.56225    
    78.75681    78.95158    79.14656    79.34174    79.53711    79.73269    79.92847    
    80.12444    80.32061    80.51698    80.71354    80.91029    81.10725    81.30438    
    81.50172    81.69923    81.89694    82.09483    82.29292    82.49117    82.68962    
    82.88825    83.08706    83.28605    83.48521    83.68456    83.88408    84.08378    
    84.28365    84.48369    84.6839    84.88428    85.08482    85.28555    85.48643    
    85.68747    85.88868    86.09005    86.29158    86.49327    86.69511    86.89712    
    87.09928    87.30159    87.50406    87.70667    87.90944    88.11235    88.31541    
    88.51862    88.72196    88.92545    89.12909    89.33286    89.53677    89.74081    
    89.945    90.14931    90.35376    90.55834    90.76305    90.96789    91.17285    
    91.37794    91.58315    91.78848    91.99393    92.19951    92.4052    92.61101    
    92.81693    93.02296    93.2291    93.43536    93.64172    93.84819    94.05477    
    94.26144    94.46822    94.67511    94.88209    95.08916    95.29633    95.5036    
    95.71096    95.91841    96.12595    96.33358    96.54129    96.74909    96.95697    
    97.16493    97.37297    97.58109    97.78928    97.99756    98.20589    98.41431    
    98.6228    98.83134    99.03996    99.24865    99.4574    99.66621    99.87507    
    100.084    100.293    100.502    100.7111    100.9202    101.1294    101.3387    
    101.548    101.7573    101.9667    102.1761    102.3855    102.595    102.8045    
    103.0141    103.2237    103.4333    103.643    103.8527    104.0624    104.2721    
    104.4818    104.6916    104.9014    105.1112    105.321    105.5309    105.7407    
    105.9506    106.1605    106.3703    106.5802    106.7901    107    107.2099    
    107.4198    107.6297    107.8395    108.0494    108.2593    108.4691    108.679    
    108.8888    109.0986    109.3084    109.5182    109.7279    109.9376    110.1473    
    110.357    110.5667    110.7763    110.9859    111.1955    111.405    111.6145    
    111.8239    112.0333    112.2427    112.452    112.6613    112.8706    113.0798    
    113.2889    113.498    113.707    113.916    114.1249    114.3338    114.5426    
    114.7514    114.96    115.1687    115.3772    115.5857    115.7941    116.0024    
    116.2107    116.4189    116.627    116.8351    117.043    117.2509    117.4587    
    117.6664    117.874    118.0816    118.289    118.4964    118.7037    118.9108    
    119.1179    119.3249    119.5318    119.7386    119.9452    120.1518    120.3583    
    120.5646    120.7709    120.977    121.1831    121.389    121.5948    121.8005    
    122.0061    122.2115    122.4169    122.6221    122.8271    123.0321    123.237    
    123.4417    123.6462    123.8507    124.055    124.2592    124.4632    124.6671    
    124.8709    125.0745    125.278    125.4814    125.6846    125.8876    126.0906    
    126.2933    126.4959    126.6984    126.9007    127.1029    127.3049    127.5067    
    127.7084    127.91    128.1113    128.3125    128.5136    128.7145    128.9152    
    129.1157    129.3161    129.5163    129.7164    129.9162    130.1159    130.3154    
    130.5148    130.7139    130.9129    131.1118    131.3104    131.5088    131.7071    
    131.9052    132.1031    132.3008    132.4983    132.6956    132.8928    133.0897    
    133.2865    133.483    133.6794    133.8756    134.0715    134.2673    134.4629    
    134.6583    134.8534    135.0484    135.2432    135.4377    135.6321    135.8263    
    136.0202    136.2139    136.4075    136.6008    136.7939    136.9868    137.1795    
    137.3719    137.5642    137.7562    137.948    138.1396    138.331    138.5221    
    138.7131    138.9038    139.0943    139.2845    139.4746   
  74.6541    74.84468    75.03548    75.22651    75.41776    75.60923    75.80093    
    75.99284    76.18497    76.37733    76.5699    76.76269    76.9557    77.14891    
    77.34235    77.53599    77.72985    77.92392    78.11819    78.31268    78.50738    
    78.70228    78.89738    79.0927    79.28822    79.48393    79.67986    79.87598    
    80.0723    80.26881    80.46552    80.66244    80.85954    81.05684    81.25433    
    81.45201    81.64989    81.84795    82.0462    82.24464    82.44325    82.64206    
